_type,_id,restaurant_id,name,description,prices,survey,ratings
,4d83cd1d88a847d8c4001769,4d83ca0588a847d8a9000036,Idaho Rainbow Trout,mediterranean tomato salsa,[21.95],,{}
,4d83cd1d88a847d8c400176a,4d83ca0588a847d8a9000036,Atlantic Salmon,"choose your preparation: grilled, lemon dill sauce, blackened, sweet chili sauce & pepper relish",[22.95],,{}
,4d83cd1d88a847d8c400176b,4d83ca0588a847d8a9000036,Yellow Fin Tuna Au Poivre,"grilled, green peppercorn sauce",[27.95],,{}
,4d83cd1d88a847d8c400176c,4d83ca0588a847d8a9000036,Wild Alaskan King Salmon,"whole grain mustard char-glaze; shortrib, mushroom & asparagus hash;   green peppercorn & mustard soy sauce",[27.95],,{}
,4d83cd1d88a847d8c400176d,4d83ca0588a847d8a9000036,Filet Mignon Medallions,"choose your preparation: blackened, chipotle honey butter",[26.95],,{}
,4d83cd1d88a847d8c400176e,4d83ca0588a847d8a9000036,New York Strip,"full bodied cut of corn fed mid-western beef, veal demi-glace",[35.95],,{}
,4d83cd1d88a847d8c400176f,4d83ca0588a847d8a9000036,Filet Mignon,"tenderest cut of corn fed mid-western beef, veal demi-glace",[37.95],,{}
,4d83cd1d88a847d8c4001770,4d83ca0588a847d8a9000036,Bone-In Rib Eye,"prime rib cut, well marbled for peak flavor, veal demi-glace",[37.95],,{}
,4d83cd1d88a847d8c4001771,4d83ca0588a847d8a9000036,Sauteed Spinach,,[6.95],,{}
,4d83cd1d88a847d8c4001772,4d83ca0588a847d8a9000036,Creamed Spinach,,[6.95],,{}
,4d83cd1d88a847d8c4001773,4d83ca0588a847d8a9000036,Sauteed Mixed Mushrooms,,[7.95],,{}
,4d83cd1d88a847d8c4001774,4d83ca0588a847d8a9000036,Tempura Asparagus,,[7.95],,{}
,4d83cd1d88a847d8c4001775,4d83ca0588a847d8a9000036,King Crab Mashed Potatoes,,[8.95],,{}
,4d83cd1d88a847d8c4001776,4d83ca0588a847d8a9000036,Cold Cereal,w/ milk,[1.95],,{}
,4d83cd1d88a847d8c4001777,4d83ca0588a847d8a9000036,Oatmeal Or Cream Of Wheat,,[2.25],,{}
,4d83cd1d88a847d8c4001778,4d83ca0588a847d8a9000036,Assorted Fresh Fruit Salad,,[2.95],,{}
,4d83cd1d88a847d8c4001779,4d83ca0588a847d8a9000036,Fresh Fruit Yogurt Parfait,"homemade granola, vanilla yogurt & fresh seasonal fruit",[3.25],,{}
,4d83cd1d88a847d8c400177a,4d83ca0588a847d8a9000036,Breakfast Sandwich,"scrambled eggs on toast, english muffin, bagel or croissant, choice of bacon, sausage or ham & cheddar, swiss, american, or monterey jack",[3.75],,{}
,4d83cd1d88a847d8c400177b,4d83ca0588a847d8a9000036,Scrambler,"scrambled eggs, breakfast potatoes & choice of toast",[3.75],,{}
,4d83cd1d88a847d8c400177c,4d83ca0588a847d8a9000036,Breakfast Wrap,"scrambled eggs, flour tortilla, choice of sausage or bacon, with onions, tomato, monterey jack, cheddar cheese",[3.95],,{}
,4d83cd1d88a847d8c400177d,4d83ca0588a847d8a9000036,Biscuits & Gravy,fresh baked biscuits with country gravy & sausage,[3.95],,{}
,4d83cd1d88a847d8c400177e,4d83ca0588a847d8a9000036,Seasonal Quiche,chef ’s selection,[4.95],,{}
,4d83cd1d88a847d8c400177f,4d83ca0588a847d8a9000036,Corned Beef Hash & Poached Eggs,poached eggs on top of manny’s corned beef hash with choice of toast,[4.95],,{}
,4d83cd1d88a847d8c4001780,4d83ca0588a847d8a9000036,Breakfast Potatoes,,[1.5],,{}
,4d83cd1d88a847d8c4001781,4d83ca0588a847d8a9000036,"Sausage, Bacon Or Ham",,[1.95],,{}
,4d83cd1d88a847d8c4001782,4d83ca0588a847d8a9000036,Corned Beef Hash,,[1.95],,{}
,4d83cd1d88a847d8c4001783,4d83ca0588a847d8a9000036,"2 Eggs, Scrambled Or Poached",,[2.25],,{}
,4d83cd1d88a847d8c4001784,4d83ca0588a847d8a9000036,Donuts,,[1.0],,{}
,4d83cd1d88a847d8c4001785,4d83ca0588a847d8a9000036,"Toast, Biscuits, Or English Muffin","white, whole grain, marble rye",[1.25],,{}
,4d83cd1d88a847d8c4001786,4d83ca0588a847d8a9000036,Croissant,,[1.25],,{}
,4d83cd1d88a847d8c4001787,4d83ca0588a847d8a9000036,Bagel,,[1.25],,{}
,4d83cd1d88a847d8c4001788,4d83ca0588a847d8a9000036,Assorted Muffins,,[1.5],,{}
,4d83cd1d88a847d8c4001789,4d83ca0588a847d8a9000036,Cinnamon Roll,,[1.95],,{}
,4d83cd1d88a847d8c400178a,4d83ca0588a847d8a9000036,Caesar,"romaine lettuce tossed with parmesan & asiago cheese, croutons, caesar dressing",[5.25],,{}
,4d83cd1d88a847d8c400178b,4d83ca0588a847d8a9000036,Mediterranean,"cucumbers, kalamata olives, tomato, onions, artichokes, peppers, feta cheese",[6.5],,{}
,4d83cd1d88a847d8c400178c,4d83ca0588a847d8a9000036,Chopped,"grilled chicken, tomato, egg, bacon, pasta, bleu cheese, romaine & iceberg lettuce",[6.75],,{}
,4d83cd1d88a847d8c400178d,4d83ca0588a847d8a9000036,Cobb,"chicken (grilled or blackened), broccoli, carrots, bacon, tomato, egg, cheddar cheese, romaine & iceberg lettuce",[6.75],,{}
,4d83cd1d88a847d8c400178e,4d83ca0588a847d8a9000036,Southwestern,"blackened chicken or roast beef, peppers, tomato, red onion, pepper jack cheese, tortilla strips, romaine & iceberg lettuce, chipotle ranch",[6.75],,{}
,4d83cd1d88a847d8c400178f,4d83ca0588a847d8a9000036,Tostada Bowl,"seasoned chicken or beef, refried beans, lettuce, olives, onions, tomato, guacamole, sour cream, monterey jack & cheddar cheese, salsa, in a tortilla basket",[6.75],,{}
,4d83cd1d88a847d8c4001790,4d83ca0588a847d8a9000036,Fruit,"fresh melons, pineapple, grapes",[2.95],,{}
,4d83cd1d88a847d8c4001791,4d83ca0588a847d8a9000036,Pasta,chef's selection,[3.25],,{}
,4d83cd1d88a847d8c4001792,4d83ca0588a847d8a9000036,Mixed Green,"tomato, cucumber, red onion, alfalfa sprouts, romaine & iceberg lettuce",[3.25],,{}
,4d83cd1d88a847d8c4001793,4d83ca0588a847d8a9000036,Tuna,"albacore tuna, hard cooked eggs, pickle relish, mayonnaise",[3.5],,{}
,4d83cd1d88a847d8c4001794,4d83ca0588a847d8a9000036,Chicken,"chicken breast, carrots, celery, sour cream, mayonnaise",[3.5],,{}
,4d83cd1d88a847d8c4001795,4d83ca0588a847d8a9000036,Soup Of The Day,,[2.5],,{}
,4d83cd1d88a847d8c4001796,4d83ca0588a847d8a9000036,Corn & Crabmeat Chowder,,[2.95],,{}
,4d83cd1d88a847d8c4001797,4d83ca0588a847d8a9000036,Chili,"braised beef with monterey jack, cheddar cheese, onions, sour cream",[3.25],,{}
,4d83cd1d88a847d8c4001798,4d83ca0588a847d8a9000036,Sourdough Bread Bowl,,[4.5],,{}
,4d83cd1d88a847d8c4001799,4d83ca0588a847d8a9000036,Thai Basil,"thai basil, spicy garlic chili pepper, jasmine rice",[],,{}
,4d83cd1d88a847d8c400179a,4d83ca0588a847d8a9000036,Five Flavors,"lemon grass, garlic, peanuts, ginger, basil, hoisin sauce, jasmine rice",[],,{}
,4d83cd1d88a847d8c400179b,4d83ca0588a847d8a9000036,Kung Pao,"roasted peanuts, peppers, scallions, red chili sauce, jasmine rice",[],,{}
,4d83cd1d88a847d8c400179c,4d83ca0588a847d8a9000036,Wok Fried Rice,"onions, scallions, bean sprouts, eggs",[],,{}
,4d83cd1d88a847d8c400179d,4d83ca0588a847d8a9000036,Marble Rye,,[],,{}
,4d83cd1d88a847d8c400179e,4d83ca0588a847d8a9000036,White,,[],,{}
,4d83cd1d88a847d8c400179f,4d83ca0588a847d8a9000036,Whole Grain Bread,,[],,{}
,4d83cd1d88a847d8c40017a0,4d83ca0588a847d8a9000036,Onion Or Ciabatta Roll,,[],,{}
,4d83cd1d88a847d8c40017a1,4d83ca0588a847d8a9000036,Spinach Tortilla American,,[],,{}
,4d83cd1d88a847d8c40017a2,4d83ca0588a847d8a9000036,Cheddar,,[],,{}
,4d83cd1d88a847d8c40017a3,4d83ca0588a847d8a9000036,Provolone,,[],,{}
,4d83cd1d88a847d8c40017a4,4d83ca0588a847d8a9000036,Monterey Jack,,[],,{}
,4d83cd1d88a847d8c40017a5,4d83ca0588a847d8a9000036,Swiss,,[],,{}
,4d83cd1d88a847d8c40017a6,4d83ca0588a847d8a9000036,Pepper Jack,,[],,{}
,4d83cd1d88a847d8c40017a7,4d83ca0588a847d8a9000036,Tomato,,[],,{}
,4d83cd1d88a847d8c40017a8,4d83ca0588a847d8a9000036,Red Onion,,[],,{}
,4d83cd1d88a847d8c40017a9,4d83ca0588a847d8a9000036,Lettuce,,[],,{}
,4d83cd1d88a847d8c40017aa,4d83ca0588a847d8a9000036,Manny’s Corned Beef,,[],,{}
,4d83cd1d88a847d8c40017ab,4d83ca0588a847d8a9000036,Baked Hickory Ham,,[],,{}
,4d83cd1d88a847d8c40017ac,4d83ca0588a847d8a9000036,Slow Cooked Roast Beef,,[],,{}
,4d83cd1d88a847d8c40017ad,4d83ca0588a847d8a9000036,Oven Roasted Turkey Breast,,[],,{}
,4d83cd1d88a847d8c40017ae,4d83ca0588a847d8a9000036,Mom’s Chicken Salad,,[],,{}
,4d83cd1d88a847d8c40017af,4d83ca0588a847d8a9000036,Applewood Smoked Bacon,,[],,{}
,4d83cd1d88a847d8c40017b0,4d83ca0588a847d8a9000036,Albacore Tuna Salad,,[],,{}
,4d83cd1d88a847d8c40017b1,4d83ca0588a847d8a9000036,1/2 Classic Sandwich,,[],,{}
,4d83cd1d88a847d8c40017b2,4d83ca0588a847d8a9000036,Mixed Green Or Small Caesar Salad,,[],,{}
,4d83cd1d88a847d8c40017b3,4d83ca0588a847d8a9000036,Cup Of Soup,,[],,{}
,4d83cd1d88a847d8c40017b4,4d83ca0588a847d8a9000036,Veggie,"avocado, tomato, carrots, cucumber, black olives, lettuce, monterey jack, honey mustard dressing, whole grain toast",[5.95],,{}
,4d83cd1d88a847d8c40017b5,4d83ca0588a847d8a9000036,Chicken B.L.T Wrap,"grilled chicken, bacon, tomato, lettuce, ranch, spinach tortilla",[5.95],,{}
,4d83cd1d88a847d8c40017b6,4d83ca0588a847d8a9000036,Roadhouse Turkey,"oven roasted turkey breast, applewood smoked bacon, avocado, lettuce, tomato, mayonnaise, whole grain toast",[5.95],,{}
,4d83cd1d88a847d8c40017b7,4d83ca0588a847d8a9000036,Italian Beef,"sliced roast beef, sautéed green peppers or giardiniera, italian roll",[5.95],,{}
,4d83cd1d88a847d8c40017b8,4d83ca0588a847d8a9000036,Rueben,"manny’s corned beef, sauerkraut, swiss cheese, louie dressing, toasted marble rye",[5.95],,{}
,4d83cd1d88a847d8c40017b9,4d83ca0588a847d8a9000036,Tres Tacos,"seasoned chicken or beef, lettuce, pico de gallo, salsa, monterey jack, cheddar cheese, corn tortillas",[5.95],,{}
,4d83cd1d88a847d8c40017ba,4d83ca0588a847d8a9000036,Fried Fish,"lightly breaded, cheddar cheese, tartar sauce, torpedo roll",[6.75],,{}
,4d83cd1d88a847d8c40017bb,4d83ca0588a847d8a9000036,Chicago Style Hot Dog,"topped with mustard, relish, onions, tomato, cucumber, celery salt",[3.75],,{}
,4d83cd1d88a847d8c40017bc,4d83ca0588a847d8a9000036,Chili Cheese Dog,"homemade chili, grated cheddar cheese, onions",[4.75],,{}
,4d83cd1d88a847d8c40017bd,4d83ca0588a847d8a9000036,Cheeseburger,"choice of: swiss, cheddar, american, provolone",[5.25],,{}
,4d83cd1d88a847d8c40017be,4d83ca0588a847d8a9000036,Make Your Own Burger,"choose any combination of cheese, bacon, sautéed onions, green peppers or mushrooms",[5.75],,{}
,4d83cd1d88a847d8c40017bf,4d83ca0588a847d8a9000036,Traditional,"grilled, mayo, choice of swiss, american, cheddar, or provolone",[],,{}
,4d83cd1d88a847d8c40017c0,4d83ca0588a847d8a9000036,Buffalo,"fried, red onion, hot sauce, bleu cheese dressing",[],,{}
,4d83cd1d88a847d8c40017c1,4d83ca0588a847d8a9000036,Southwestern,"blackened, guacamole, monterey jack, cheddar cheese, chipotle mayo",[],,{}
,4d83cd1d88a847d8c40017c2,4d83ca0588a847d8a9000036,Brazilian,"grilled, chimichurri sauce, peppers, onions, pepper jack cheese",[],,{}
,4d83cd1d88a847d8c40017c3,4d83ca0588a847d8a9000036,Assorted Large Cookies,,[1.0],,{}
,4d83cd1d88a847d8c40017c4,4d83ca0588a847d8a9000036,Brownies,,[1.0],,{}
,4d83cd1d88a847d8c40017c5,4d83ca0588a847d8a9000036,Homemade Bars,,[1.0],,{}
,4d83cd1d88a847d8c40017c6,4d83ca0588a847d8a9000036,Dannon Yogurt,,[1.5],,{}
,4d83cd1d88a847d8c40017c7,4d83ca0588a847d8a9000036,Frozen Soft Serve Yogurt,,[2.0],,{}
,4d83cd1d88a847d8c40017c8,4d83ca0588a847d8a9000036,Fresh Baked Pie,,[2.0],,{}
,4d83cd1d88a847d8c40017c9,4d83ca0588a847d8a9000036,Cheesecake,,[2.0],,{}
,4d83cd1d88a847d8c40017ca,4d83ca0588a847d8a9000036,"Salad Dressing, Sour Cream, Salsa Or Jalapenos",,[0.5],,{}
,4d83cd1d88a847d8c40017cb,4d83ca0588a847d8a9000036,Assorted Chips,,[0.95],,{}
,4d83cd1d88a847d8c40017cc,4d83ca0588a847d8a9000036,Bread & Butter,,[1.25],,{}
,4d83cd1d88a847d8c40017cd,4d83ca0588a847d8a9000036,Coleslaw,,[1.25],,{}
,4d83cd1d88a847d8c40017ce,4d83ca0588a847d8a9000036,Roasted Potato Salad,,[1.25],,{}
,4d83cd1d88a847d8c40017cf,4d83ca0588a847d8a9000036,Cottage Cheese,,[1.5],,{}
,4d83cd1d88a847d8c40017d0,4d83ca0588a847d8a9000036,French Fries,,[1.95],,{}
,4d83cd1d88a847d8c40017d1,4d83ca0588a847d8a9000036,Milk,"skim, 2% or chocolate",[0.95],,{}
,4d83cd1d88a847d8c40017d2,4d83ca0588a847d8a9000036,Intelligentsia Coffee,,[],,{}
,4d83cd1d88a847d8c40017d3,4d83ca0588a847d8a9000036,Intelligentsia Iced Coffee,,[1.75],,{}
,4d83cd1d88a847d8c40017d4,4d83ca0588a847d8a9000036,Iced Or Hot Tea,,[1.75],,{}
,4d83cd1d88a847d8c40017d5,4d83ca0588a847d8a9000036,Assorted Fruit Juices,,[1.5],,{}
,4d83cd1d88a847d8c40017d6,4d83ca0588a847d8a9000036,Bottled Water,,[1.5],,{}
,4d83cd1d88a847d8c40017d7,4d83ca0588a847d8a9000036,20oz. Bottle Soda,,[1.75],,{}
,4d83cd1d88a847d8c40017d8,4d83ca0588a847d8a9000036,Fresh Squeezed Orange Juice,,[1.95],,{}
,4d83cd1d88a847d8c40017d9,4d83ca0588a847d8a9000036,"Shrimp, Pork & Leek Potstickers",trio of dipping sauces,[7.95],,{}
,4d83cd1d88a847d8c40017da,4d83ca0588a847d8a9000036,Blue Hill Bay Mussels,"lemongrass broth or garlic, herbs & white wine",[9.95],,{}
,4d83cd1d88a847d8c40017db,4d83ca0588a847d8a9000036,Chilled Shrimp,cocktail sauce and lemon,[9.95],,{}
,4d83cd1d88a847d8c40017dc,4d83ca0588a847d8a9000036,Point Judith Calamari,flash fried w/ tartar sauce,[9.95],,{}
,4d83cd1d88a847d8c40017dd,4d83ca0588a847d8a9000036,Sriracha Shrimp,wasabi ranch,[9.95],,{}
,4d83cd1d88a847d8c40017de,4d83ca0588a847d8a9000036,Coconut Beer Battered Shrimp,coconut beer battered shrimp,[9.95],,{}
,4d83cd1d88a847d8c40017df,4d83ca0588a847d8a9000036,Maryland Style Crab Cake,maryland style crab cake,[10.95],,{}
,4d83cd1d88a847d8c40017e0,4d83ca0588a847d8a9000036,Szechwan Glazed Sea Scallops,chive potsticker,[10.95],,{}
,4d83cd1d88a847d8c40017e1,4d83ca0588a847d8a9000036,House Mixed Greens,choice of dressing,[5.95],,{}
,4d83cd1d88a847d8c40017e2,4d83ca0588a847d8a9000036,Catch 35 Caesar Salad,sourdough crouton,[7.95],,{}
,4d83cd1d88a847d8c40017e3,4d83ca0588a847d8a9000036,Crispy Chile Salmon,"salmon, chile mayo, tempura, radish",[9.95],,{}
,4d83cd1d88a847d8c40017e4,4d83ca0588a847d8a9000036,Spicy Tuna,"tuna wasabi, tobiko, cucumber, chili oil",[9.95],,{}
,4d83cd1d88a847d8c40017e5,4d83ca0588a847d8a9000036,Shrimp Tempura,"flash fried shrimp, tobiko, frisee, cucumber",[9.95],,{}
,4d83cd1d88a847d8c40017e6,4d83ca0588a847d8a9000036,King Crab California,"king crabmeat, carrot, cucumber, avocado, sweet soy",[10.95],,{}
,4d83cd1d88a847d8c40017e7,4d83ca0588a847d8a9000036,Seafood Medley,"ahi tuna, shrimp, scallops, tobiko, wasabi, cucumber",[10.95],,{}
,4d83cd1d88a847d8c40017e8,4d83ca0588a847d8a9000036,Barbecue Unagi,"bbq eel, cucumber, avocado, green tobiko, sesame seeds",[10.95],,{}
,4d83cd1d88a847d8c40017e9,4d83ca0588a847d8a9000036,Smoked Salmon,"smoked salmon, chive cream cheese, cucumber, carrot",[10.95],,{}
,4d83cd1d88a847d8c40017ea,4d83ca0588a847d8a9000036,Portabella Mushroom Minis,"grilled, asiago cheese, tomato basil",[7.95],,{}
,4d83cd1d88a847d8c40017eb,4d83ca0588a847d8a9000036,Beef Tenderloin Minis,"blue cheese, crispy onions & horseradish dip",[9.95],,{}
,4d83cd1d88a847d8c40017ec,4d83ca0588a847d8a9000036,Bbq Braised Short Rib Minis,"bbq sauce, coleslaw",[9.95],,{}
,4d83cd1d88a847d8c40017ed,4d83ca0588a847d8a9000036,Fish And Chips,malt vinegar and tartar sauce,[9.95],,{}
,4d83cd1d88a847d8c40017ee,4d83ca0588a847d8a9000036,Maryland Style Crabcake Sandwich,remoulade sauce,[11.95],,{}
,4d83cd1d88a847d8c40017ef,4d83ca0588a847d8a9000036,Blackened Salmon B.L.T.,"mustard mayo, crispy bacon & baby spinach",[10.95],,{}
,4d83cd1d88a847d8c40017f0,4d83ca0588a847d8a9000036,Grilled Chicken Sandwich,"peppers, onions, & pepper jack cheese",[9.95],,{}
,4d83cd1d88a847d8c40017f1,4d83ca0588a847d8a9000036,Bacon & Cheddar Burger,"bacon, cheddar & crispy onions",[10.95],,{}
,4d83cd1d88a847d8c40017f2,4d83ca0588a847d8a9000036,Black And Blue Burger,"blackened, blue cheese",[10.95],,{}
,4d83cd1d88a847d8c40017f3,4d83ca0588a847d8a9000036,Monday,margaritas,[6.0],,{}
,4d83cd1d88a847d8c40017f4,4d83ca0588a847d8a9000036,Tuesday,half off bar menu (jazz lounge and bar only),[],,{}
,4d83cd1d88a847d8c40017f5,4d83ca0588a847d8a9000036,Wednesday,svedka cocktails,[5.0],,{}
,4d83cd1d88a847d8c40017f6,4d83ca0588a847d8a9000036,Thursday,craft beers (featuring three floyds brewery),[3.0],,{}
,4d83cd1d88a847d8c40017f7,4d83ca0588a847d8a9000036,Strawberry Cheesecake,"graham cracker-almond crust topped with fresh strawberries, whipped cream vanilla sauce.",[6.0],,{}
,4d83cd1d88a847d8c40017f8,4d83ca0588a847d8a9000036,Molten Chocolate Cake,salted caramel and chocolate center topped with caramel whipped cream and a tuille cookie.,[6.0],,{}
,4d83cd1d88a847d8c40017f9,4d83ca0588a847d8a9000036,Key Lime Pie,"our signature, this classic version features a graham cracker crust filled with light key lime custard, covered with whipped cream.",[5.0],,{}
,4d83cd1d88a847d8c40017fa,4d83ca0588a847d8a9000036,Chocolate Espresso Mousse,mocha espresso mousse topped with chocolate and raspberry sauces.,[6.0],,{}
,4d83cd1d88a847d8c40017fb,4d83ca0588a847d8a9000036,Creme Brulee Blanca,"a rich custard with white chocolate, encrusted with golden brown sugar.",[6.0],,{}
,4d83cd1d88a847d8c40017fc,4d83ca0588a847d8a9000036,Pecan Pie,"served deep dish style with all butter crust, caramel sauce and vanilla bean ice cream",[6.0],,{}
,4d83cd1d88a847d8c40017fd,4d83ca0588a847d8a9000036,Carrot Cake Bread Pudding,"butter toasted carrot cake, caramelized pineapple and oatmeal cookie crust.",[6.0],,{}
,4d83cd1d88a847d8c40017fe,4d83ca0588a847d8a9000036,Homer's Ice Cream And Sorbet,chicago's about today's flavors.,[4.0],,{}
,4d83cd1d88a847d8c40017ff,4d83ca0588a847d8a9000036,Boston Cream Pie,"vanilla sponge cake, vanilla custard, chocolate ganache and whipped cream",[6.0],,{}
,4d83cd1f88a847d8c4001800,4d83ca0888a847d8a9000037,Chocolate Chip Cookie Dough Eggroll,chocolate ice cream and caramel sauce,[],,{}
,4d83cd1f88a847d8c4001801,4d83ca0888a847d8a9000037,Spiced Chocolate Pot Au Creme And Vanilla Ice Cream,,[],,{}
,4d83cd1f88a847d8c4001802,4d83ca0888a847d8a9000037,Organic Strawberries,"with lavender yogurt, champagne battered pound cake and black pepper",[],,{}
,4d83cd1f88a847d8c4001803,4d83ca0888a847d8a9000037,Simple Cheese Plate,when available,[],,{}
,4d83cd1f88a847d8c4001804,4d83ca0888a847d8a9000037,Some Kind Of Delicious Bread Pudding,"with some michigan ice cream and whimsical ""stuff""",[],,{}
,4d83cd1f88a847d8c4001805,4d83ca0888a847d8a9000037,Salad Of Locally Grown Mizuna And Arugula,"with roasted tomato and asiago, lightly dressed with olive oil and lemon",[],,{}
,4d83cd1f88a847d8c4001806,4d83ca0888a847d8a9000037,Seasonal Salad: Root Vegetables Roasted,with goat cheese and microgreens,[],,{}
,4d83cd1f88a847d8c4001807,4d83ca0888a847d8a9000037,House Made Pate,with traditional garnish,[],,{}
,4d83cd1f88a847d8c4001808,4d83ca0888a847d8a9000037,Truffled Ham & White Bean Soup,with fermented black garlic,[],,{}
,4d83cd1f88a847d8c4001809,4d83ca0888a847d8a9000037,Crab Cake,with goat cheese and fried organic egg,[],,{}
,4d83cd1f88a847d8c400180a,4d83ca0888a847d8a9000037,Seared Dry Pack Scallops,"sugar cured kalamata olives, vanilla bean ""mayo"", sage and roasted walnuts",[],,{}
,4d83cd1f88a847d8c400180b,4d83ca0888a847d8a9000037,Smoked Gouda Mac & Cheese,,[],,{}
,4d83cd1f88a847d8c400180c,4d83ca0888a847d8a9000037,Tuna Sashimi,,[],,{}
,4d83cd1f88a847d8c400180d,4d83ca0888a847d8a9000037,Grilled Blue Cheese On Brioche,with roasted tomato bisque,[],,{}
,4d83cd1f88a847d8c400180e,4d83ca0888a847d8a9000037,"""Steak And Potatoes""",wagu beef with red wine demi-glace and fingerling potatoes,[],,{}
,4d83cd1f88a847d8c400180f,4d83ca0888a847d8a9000037,Slagel Family Pork Shank,with celery root puree and baby carrots in a truffled braising jus,[],,{}
,4d83cd1f88a847d8c4001810,4d83ca0888a847d8a9000037,Roasted Salmon,with caramelized onions and candied green beans dressed with pumpkin seed oil,[],,{}
,4d83cd1f88a847d8c4001811,4d83ca0888a847d8a9000037,Fried Catfish,with pickled sun-dried tomatoes and chef gil's smoked corn cob bacon,[],,{}
,4d83cd1f88a847d8c4001812,4d83ca0888a847d8a9000037,Pork Tenderloin,with mizuna and cider sweet corn,[],,{}
,4d83cd1f88a847d8c4001813,4d83ca0888a847d8a9000037,Our Famous Southern Fried Chicken,"chef gilberts's recipe of airline chicken breast, with sauteed collard greens, buttermilk mashed potatoes and white sausage gravy",[],,{}
,4d83cd1f88a847d8c4001814,4d83ca0888a847d8a9000037,Duck Cassoulet,"with white beans, sausage & crispy duck confit",[],,{}
,4d83cd1f88a847d8c4001815,4d83ca0888a847d8a9000037,Veggie Pie,with sweet yellow curry and puff pastry,[],,{}
,4d83cd1f88a847d8c4001816,4d83ca0888a847d8a9000037,Cured Salmon,"with johnny cakes, frisee and lemon cream",[],,{}
,4d83cd1f88a847d8c4001817,4d83ca0888a847d8a9000037,Pound Cake French Toast,with lavender yogurt and mixed berries,[],,{}
,4d83cd1f88a847d8c4001818,4d83ca0888a847d8a9000037,Ask Your Server About Today's Egg Preparation,,[],,{}
,4d83cd1f88a847d8c4001819,4d83ca0888a847d8a9000037,Whole Grain Blueberry Waffles,with real vanilla maple syrup,[],,{}
,4d83cd1f88a847d8c400181a,4d83ca0888a847d8a9000037,Buisquit Brie Cheese Sauce,"canadian bacon, fried egg and asparagus salad",[],,{}
,4d83cd1f88a847d8c400181b,4d83ca0888a847d8a9000037,Big Plate Of Roasted Potatoes,"chorizo, chicken, cheese and white beans",[],,{}
,4d83cd1f88a847d8c400181c,4d83ca0888a847d8a9000037,Mini BLT's,"with poached tomatoes, thick cut bacon and arugula with creamy polenta grits",[],,{}
,4d83cd1f88a847d8c400181d,4d83ca0888a847d8a9000037,Crab Cake Benedict,with poached eggs and gouda,[],,{}
,4d83cd1f88a847d8c400181e,4d83ca0888a847d8a9000037,"The Duck ""Mick"" Muffin","seared duck breast, poached eggs, brie sauce on toasted english muffins",[],,{}
,4d83cd1f88a847d8c400181f,4d83ca0888a847d8a9000037,Chalkboard Steak And Eggs,,[],,{}
,4d83cd1f88a847d8c4001820,4d83ca0888a847d8a9000037,A Big Stack Of Granola And Caramelized Banana Pancakes,with toasted walnuts,[],,{}
,4d83cd1f88a847d8c4001821,4d83ca0888a847d8a9000037,2 Buttermilk Biscuits Split And Smothered,with our signature sausage gravy,[],,{}
,4d83cd1f88a847d8c4001822,4d83ca0888a847d8a9000037,"Apple, Banana  And Berry Smoothie","with a scone, jam and butter",[],,{}
,4d83cd1f88a847d8c4001823,4d83ca0888a847d8a9000037,English Muffins,,[],,{}
,4d83cd1f88a847d8c4001824,4d83ca0888a847d8a9000037,Fresh Fruit,,[],,{}
,4d83cd1f88a847d8c4001825,4d83ca0888a847d8a9000037,Hash Browns,,[],,{}
,4d83cd1f88a847d8c4001826,4d83ca0888a847d8a9000037,Polenta Grits,,[],,{}
,4d83cd1f88a847d8c4001827,4d83ca0888a847d8a9000037,Thick Cut Nitrate Free Bacon,,[],,{}
,4d83cd1f88a847d8c4001828,4d83ca0888a847d8a9000037,Julius Meinel Teas,,[],,{}
,4d83cd1f88a847d8c4001829,4d83ca0888a847d8a9000037,Coffee,,[],,{}
,4d83cd1f88a847d8c400182a,4d83ca0888a847d8a9000037,Espresso,,[],,{}
,4d83cd1f88a847d8c400182b,4d83ca0888a847d8a9000037,Zaloni Estate Assam,,[],,{}
,4d83cd1f88a847d8c400182c,4d83ca0888a847d8a9000037,Halmari Estate Assam CTC BOP,,[],,{}
,4d83cd1f88a847d8c400182d,4d83ca0888a847d8a9000037,Decaffeinated Assam,,[],,{}
,4d83cd1f88a847d8c400182e,4d83ca0888a847d8a9000037,Organic Yunnan TGFOP,,[],,{}
,4d83cd1f88a847d8c400182f,4d83ca0888a847d8a9000037,Makaibari Estate First Flush Darjeeling,,[],,{}
,4d83cd1f88a847d8c4001830,4d83ca0888a847d8a9000037,RTC House Blend Oolong,,[],,{}
,4d83cd1f88a847d8c4001831,4d83ca0888a847d8a9000037,Earl Grey,,[],,{}
,4d83cd1f88a847d8c4001832,4d83ca0888a847d8a9000037,Pu-Erh,,[],,{}
,4d83cd1f88a847d8c4001833,4d83ca0888a847d8a9000037,Midnight Jasmine Flower,,[],,{}
,4d83cd1f88a847d8c4001834,4d83ca0888a847d8a9000037,Temple Of Heaven Gunpowder Green,,[],,{}
,4d83cd1f88a847d8c4001835,4d83ca0888a847d8a9000037,Japanese Ku Ki Cha Green,,[],,{}
,4d83cd1f88a847d8c4001836,4d83ca0888a847d8a9000037,Moroccan Mint Green,,[],,{}
,4d83cd1f88a847d8c4001837,4d83ca0888a847d8a9000037,Sweet Almond Green,,[],,{}
